State	Municipality_of_residence	Sex	Case_classification	year	ew	total
MS	BELA VISTA	F	CONFIRMADO	2022	24	1
MS	BELA VISTA	F	CONFIRMADO	2022	26	2
MS	BELA VISTA	F	CONFIRMADO	2022	27	1
MS	BELA VISTA	F	CONFIRMADO	2022	28	1
MS	BODOQUENA	F	CONFIRMADO	2010	1	5
MS	BODOQUENA	F	CONFIRMADO	2010	2	6
MS	BODOQUENA	F	CONFIRMADO	2010	3	3
MS	BODOQUENA	F	CONFIRMADO	2010	4	7
MS	BODOQUENA	F	CONFIRMADO	2010	6	4
MS	BODOQUENA	F	CONFIRMADO	2010	7	1
MS	BODOQUENA	F	CONFIRMADO	2010	8	2
MS	BODOQUENA	F	CONFIRMADO	2010	10	3
MS	BODOQUENA	F	CONFIRMADO	2010	11	4
MS	BODOQUENA	F	CONFIRMADO	2010	13	1
MS	BODOQUENA	F	CONFIRMADO	2010	14	2
MS	BODOQUENA	F	CONFIRMADO	2012	17	1
MS	BODOQUENA	F	CONFIRMADO	2012	42	1
MS	BODOQUENA	F	CONFIRMADO	2012	43	3
MS	BODOQUENA	F	CONFIRMADO	2012	44	13
MS	BODOQUENA	F	CONFIRMADO	2012	45	39
MS	BODOQUENA	F	CONFIRMADO	2012	46	50
MS	BODOQUENA	F	CONFIRMADO	2012	47	89
MS	BODOQUENA	F	CONFIRMADO	2012	48	65
MS	BODOQUENA	F	CONFIRMADO	2012	49	47
MS	BODOQUENA	F	CONFIRMADO	2012	50	9
MS	BODOQUENA	F	CONFIRMADO	2012	51	13
MS	BODOQUENA	F	CONFIRMADO	2012	52	3
MS	BODOQUENA	F	CONFIRMADO	2013	1	1
MS	BODOQUENA	F	CONFIRMADO	2013	2	9
MS	BODOQUENA	F	CONFIRMADO	2013	3	7
MS	BODOQUENA	F	CONFIRMADO	2013	4	2
MS	BODOQUENA	F	CONFIRMADO	2013	5	2
MS	BODOQUENA	F	CONFIRMADO	2013	6	7
MS	BODOQUENA	F	CONFIRMADO	2013	7	4
MS	BODOQUENA	F	CONFIRMADO	2013	8	4
MS	BODOQUENA	F	CONFIRMADO	2013	9	11
MS	BODOQUENA	F	CONFIRMADO	2013	10	1
MS	BODOQUENA	F	CONFIRMADO	2013	11	5
MS	BODOQUENA	F	CONFIRMADO	2013	12	3
MS	BODOQUENA	F	CONFIRMADO	2013	13	2
MS	BODOQUENA	F	CONFIRMADO	2013	14	3
MS	BODOQUENA	F	CONFIRMADO	2013	15	3
MS	BODOQUENA	F	CONFIRMADO	2013	16	2
MS	BODOQUENA	F	CONFIRMADO	2013	17	3
MS	BODOQUENA	F	CONFIRMADO	2013	18	4
MS	BODOQUENA	F	CONFIRMADO	2013	19	4
MS	BODOQUENA	F	CONFIRMADO	2013	21	5
MS	BODOQUENA	F	CONFIRMADO	2013	22	1
MS	BODOQUENA	F	CONFIRMADO	2013	23	1
MS	BODOQUENA	F	CONFIRMADO	2013	24	4
MS	BODOQUENA	F	CONFIRMADO	2013	25	4
MS	BODOQUENA	F	CONFIRMADO	2013	28	3
MS	BODOQUENA	F	CONFIRMADO	2013	35	1
MS	BODOQUENA	F	CONFIRMADO	2013	39	1
MS	BODOQUENA	F	CONFIRMADO	2013	40	1
MS	BODOQUENA	F	CONFIRMADO	2013	41	1
MS	BODOQUENA	F	CONFIRMADO	2013	45	1
MS	BODOQUENA	F	CONFIRMADO	2013	50	1
MS	BODOQUENA	F	CONFIRMADO	2014	1	1
MS	BODOQUENA	F	CONFIRMADO	2014	2	2
MS	BODOQUENA	F	CONFIRMADO	2014	3	6
MS	BODOQUENA	F	CONFIRMADO	2014	4	8
MS	BODOQUENA	F	CONFIRMADO	2014	6	1
MS	BODOQUENA	F	CONFIRMADO	2014	7	5
MS	BODOQUENA	F	CONFIRMADO	2014	8	2
MS	BODOQUENA	F	CONFIRMADO	2014	12	3
MS	BODOQUENA	F	CONFIRMADO	2015	6	1
MS	BODOQUENA	F	CONFIRMADO	2016	1	3
MS	BODOQUENA	F	CONFIRMADO	2016	2	4
MS	BODOQUENA	F	CONFIRMADO	2016	3	5
MS	BODOQUENA	F	CONFIRMADO	2016	4	13
MS	BODOQUENA	F	CONFIRMADO	2016	5	6
MS	BODOQUENA	F	CONFIRMADO	2016	6	6
MS	BODOQUENA	F	CONFIRMADO	2016	7	4
MS	BODOQUENA	F	CONFIRMADO	2016	8	2
MS	BODOQUENA	F	CONFIRMADO	2016	9	2
MS	BODOQUENA	F	CONFIRMADO	2016	10	2
MS	BODOQUENA	F	CONFIRMADO	2016	12	1
MS	BODOQUENA	F	CONFIRMADO	2013	50	1
MS	BODOQUENA	F	CONFIRMADO	2013	51	1
MS	BODOQUENA	F	CONFIRMADO	2014	4	7
MS	BODOQUENA	F	CONFIRMADO	2014	5	15
MS	BODOQUENA	F	CONFIRMADO	2014	6	6
MS	BODOQUENA	F	CONFIRMADO	2014	7	27
MS	BODOQUENA	F	CONFIRMADO	2014	8	10
MS	BODOQUENA	F	CONFIRMADO	2014	9	17
MS	BODOQUENA	F	CONFIRMADO	2015	8	2
MS	BODOQUENA	F	CONFIRMADO	2015	10	1
MS	BODOQUENA	F	CONFIRMADO	2015	12	1
MS	BODOQUENA	F	CONFIRMADO	2018	14	1
MS	BODOQUENA	F	CONFIRMADO	2019	11	1
MS	BODOQUENA	F	CONFIRMADO	2019	19	1
MS	BODOQUENA	F	CONFIRMADO	2019	41	1
MS	BODOQUENA	F	CONFIRMADO	2020	4	1
MS	BODOQUENA	F	CONFIRMADO	2020	5	3
MS	BODOQUENA	F	CONFIRMADO	2020	7	2
MS	BODOQUENA	F	CONFIRMADO	2020	8	3
MS	BODOQUENA	F	CONFIRMADO	2020	9	4
MS	BODOQUENA	F	CONFIRMADO	2020	11	2
MS	BODOQUENA	F	CONFIRMADO	2020	12	3
MS	BODOQUENA	F	CONFIRMADO	2020	13	1
MS	BODOQUENA	F	CONFIRMADO	2020	14	1
MS	BODOQUENA	F	CONFIRMADO	2020	15	3
MS	BODOQUENA	F	CONFIRMADO	2014	8	1
MS	BODOQUENA	F	CONFIRMADO	2020	6	1
MS	BONITO	F	CONFIRMADO	2010	1	4
MS	BONITO	F	CONFIRMADO	2010	2	8
MS	BONITO	F	CONFIRMADO	2010	3	18
MS	BONITO	F	CONFIRMADO	2010	4	15
MS	BONITO	F	CONFIRMADO	2010	5	10
MS	BONITO	F	CONFIRMADO	2010	6	12
MS	BONITO	F	CONFIRMADO	2010	7	5
MS	BONITO	F	CONFIRMADO	2010	8	8
MS	BONITO	F	CONFIRMADO	2010	9	11
MS	BONITO	F	CONFIRMADO	2010	10	13
MS	BONITO	F	CONFIRMADO	2010	11	16
MS	BONITO	F	CONFIRMADO	2010	12	19
MS	BONITO	F	CONFIRMADO	2010	13	14
MS	BONITO	F	CONFIRMADO	2010	14	7
MS	BONITO	F	CONFIRMADO	2010	15	8
MS	BONITO	F	CONFIRMADO	2010	16	4
MS	BONITO	F	CONFIRMADO	2010	17	10
MS	BONITO	F	CONFIRMADO	2010	18	1
MS	BONITO	F	CONFIRMADO	2010	19	6
MS	BONITO	F	CONFIRMADO	2010	20	2
MS	BONITO	F	CONFIRMADO	2010	21	4
MS	BONITO	F	CONFIRMADO	2010	23	1
MS	BONITO	F	CONFIRMADO	2010	24	3
MS	BONITO	F	CONFIRMADO	2010	42	2
MS	BONITO	F	CONFIRMADO	2011	30	1
MS	BONITO	F	CONFIRMADO	2011	36	1
MS	BONITO	F	CONFIRMADO	2012	19	3
MS	BONITO	F	CONFIRMADO	2012	52	1
MS	BONITO	F	CONFIRMADO	2013	1	8
MS	BONITO	F	CONFIRMADO	2013	2	11
MS	BONITO	F	CONFIRMADO	2013	3	15
MS	BONITO	F	CONFIRMADO	2013	4	93
MS	BONITO	F	CONFIRMADO	2013	5	104
MS	BONITO	F	CONFIRMADO	2013	6	86
MS	BONITO	F	CONFIRMADO	2013	7	36
MS	BONITO	F	CONFIRMADO	2013	8	37
MS	BONITO	F	CONFIRMADO	2013	9	26
MS	BONITO	F	CONFIRMADO	2013	10	43
MS	BONITO	F	CONFIRMADO	2013	11	34
MS	BONITO	F	CONFIRMADO	2013	12	32
MS	BONITO	F	CONFIRMADO	2013	13	35
MS	BONITO	F	CONFIRMADO	2013	14	25
MS	BONITO	F	CONFIRMADO	2013	15	21
MS	BONITO	F	CONFIRMADO	2013	16	15
MS	BONITO	F	CONFIRMADO	2013	17	17
MS	BONITO	F	CONFIRMADO	2013	18	5
MS	BONITO	F	CONFIRMADO	2013	19	4
MS	BONITO	F	CONFIRMADO	2013	20	6
MS	BONITO	F	CONFIRMADO	2013	21	7
MS	BONITO	F	CONFIRMADO	2013	22	4
MS	BONITO	F	CONFIRMADO	2013	28	2
MS	BONITO	F	CONFIRMADO	2013	30	1
MS	BONITO	F	CONFIRMADO	2013	32	2
MS	BONITO	F	CONFIRMADO	2015	41	1
MS	BONITO	F	CONFIRMADO	2014	7	2
MS	BONITO	F	CONFIRMADO	2014	8	1
MS	BONITO	F	CONFIRMADO	2014	9	3
MS	BONITO	F	CONFIRMADO	2014	11	2
MS	BONITO	F	CONFIRMADO	2014	12	3
MS	BONITO	F	CONFIRMADO	2014	13	5
MS	BONITO	F	CONFIRMADO	2014	14	6
MS	BONITO	F	CONFIRMADO	2014	15	2
MS	BONITO	F	CONFIRMADO	2014	16	2
MS	BONITO	F	CONFIRMADO	2014	17	3
MS	BONITO	F	CONFIRMADO	2014	18	3
MS	BONITO	F	CONFIRMADO	2014	19	3
MS	BONITO	F	CONFIRMADO	2014	20	1
MS	BONITO	F	CONFIRMADO	2014	52	1
MS	BONITO	F	CONFIRMADO	2015	8	1
MS	BONITO	F	CONFIRMADO	2015	9	2
MS	BONITO	F	CONFIRMADO	2015	10	2
MS	BONITO	F	CONFIRMADO	2015	12	2
MS	BONITO	F	CONFIRMADO	2015	13	1
MS	BONITO	F	CONFIRMADO	2015	15	5
MS	BONITO	F	CONFIRMADO	2015	16	2
MS	BONITO	F	CONFIRMADO	2015	17	3
MS	BONITO	F	CONFIRMADO	2015	18	1
MS	BONITO	F	CONFIRMADO	2015	19	1
MS	BONITO	F	CONFIRMADO	2015	21	1
MS	BONITO	F	CONFIRMADO	2015	23	1
MS	BONITO	F	CONFIRMADO	2015	24	2
MS	BONITO	F	CONFIRMADO	2015	25	2
MS	BONITO	F	CONFIRMADO	2015	27	1
MS	BONITO	F	CONFIRMADO	2015	29	2
MS	BONITO	F	CONFIRMADO	2015	35	1
MS	BONITO	F	CONFIRMADO	2015	38	3
MS	BONITO	F	CONFIRMADO	2015	40	4
MS	BONITO	F	CONFIRMADO	2015	41	6
MS	BONITO	F	CONFIRMADO	2015	42	10
MS	BONITO	F	CONFIRMADO	2015	43	14
MS	BONITO	F	CONFIRMADO	2015	44	22
MS	BONITO	F	CONFIRMADO	2015	45	50
MS	BONITO	F	CONFIRMADO	2015	46	54
MS	BONITO	F	CONFIRMADO	2015	47	55
MS	BONITO	F	CONFIRMADO	2015	48	29
MS	BONITO	F	CONFIRMADO	2015	49	18
MS	BONITO	F	CONFIRMADO	2015	50	21
MS	BONITO	F	CONFIRMADO	2015	51	4
MS	BONITO	F	CONFIRMADO	2015	52	12
MS	BONITO	F	CONFIRMADO	2016	1	42
MS	BONITO	F	CONFIRMADO	2016	2	31
MS	BONITO	F	CONFIRMADO	2016	3	22
MS	BONITO	F	CONFIRMADO	2016	4	33
MS	BONITO	F	CONFIRMADO	2016	5	39
MS	BONITO	F	CONFIRMADO	2016	6	24
MS	BONITO	F	CONFIRMADO	2016	7	22
MS	BONITO	F	CONFIRMADO	2016	8	11
MS	BONITO	F	CONFIRMADO	2016	9	13
MS	BONITO	F	CONFIRMADO	2016	10	12
MS	BONITO	F	CONFIRMADO	2016	11	3
MS	BONITO	F	CONFIRMADO	2016	12	5
MS	BONITO	F	CONFIRMADO	2016	13	2
MS	BONITO	F	CONFIRMADO	2016	15	5
MS	BONITO	F	CONFIRMADO	2016	20	1
MS	BONITO	F	CONFIRMADO	2016	45	1
MS	BONITO	F	CONFIRMADO	2017	12	1
MS	BONITO	F	CONFIRMADO	2017	13	1
MS	BONITO	F	CONFIRMADO	2017	16	5
MS	BONITO	F	CONFIRMADO	2017	17	7
MS	BONITO	F	CONFIRMADO	2017	18	3
MS	BONITO	F	CONFIRMADO	2017	19	1
MS	BONITO	F	CONFIRMADO	2017	20	1
MS	BONITO	F	CONFIRMADO	2017	22	2
MS	BONITO	F	CONFIRMADO	2017	26	1
MS	BONITO	F	CONFIRMADO	2017	28	1
MS	BONITO	F	CONFIRMADO	2017	36	1
MS	BONITO	F	CONFIRMADO	2017	45	1
MS	BONITO	F	CONFIRMADO	2017	47	1
MS	BONITO	F	CONFIRMADO	2018	6	1
MS	BONITO	F	CONFIRMADO	2019	11	1
MS	BONITO	F	CONFIRMADO	2019	13	2
MS	BONITO	F	CONFIRMADO	2019	14	4
MS	BONITO	F	CONFIRMADO	2019	15	2
MS	BONITO	F	CONFIRMADO	2019	16	1
MS	BONITO	F	CONFIRMADO	2019	17	2
MS	BONITO	F	CONFIRMADO	2019	19	1
MS	BONITO	F	CONFIRMADO	2019	20	6
MS	BONITO	F	CONFIRMADO	2019	21	4
MS	BONITO	F	CONFIRMADO	2019	22	3
MS	BONITO	F	CONFIRMADO	2019	24	3
MS	BONITO	F	CONFIRMADO	2019	25	1
MS	BONITO	F	CONFIRMADO	2019	26	1
MS	BONITO	F	CONFIRMADO	2019	28	1
MS	BONITO	F	CONFIRMADO	2019	32	1
MS	BONITO	F	CONFIRMADO	2019	45	1
MS	BONITO	F	CONFIRMADO	2019	48	2
MS	BONITO	F	CONFIRMADO	2019	49	3
MS	BONITO	F	CONFIRMADO	2019	50	7
MS	BONITO	F	CONFIRMADO	2019	51	4
MS	BONITO	F	CONFIRMADO	2019	52	6
MS	BONITO	F	CONFIRMADO	2020	1	1
MS	BONITO	F	CONFIRMADO	2020	2	16
MS	BONITO	F	CONFIRMADO	2020	3	29
MS	BONITO	F	CONFIRMADO	2020	4	70
MS	BONITO	F	CONFIRMADO	2020	5	35
MS	BONITO	F	CONFIRMADO	2020	6	36
MS	BONITO	F	CONFIRMADO	2020	7	36
MS	BONITO	F	CONFIRMADO	2020	8	23
MS	BONITO	F	CONFIRMADO	2020	9	8
MS	BONITO	F	CONFIRMADO	2020	10	14
MS	BONITO	F	CONFIRMADO	2020	11	9
MS	BONITO	F	CONFIRMADO	2020	12	5
MS	BONITO	F	CONFIRMADO	2020	13	1
MS	BONITO	F	CONFIRMADO	2020	15	1
MS	BONITO	F	CONFIRMADO	2020	18	2
MS	BONITO	F	CONFIRMADO	2020	20	1
MS	BONITO	F	CONFIRMADO	2020	21	1
MS	BONITO	F	CONFIRMADO	2020	22	1
MS	BONITO	F	CONFIRMADO	2020	23	1
MS	BONITO	F	CONFIRMADO	2020	42	1
MS	BONITO	F	CONFIRMADO	2021	5	2
MS	BONITO	F	CONFIRMADO	2021	6	2
MS	BONITO	F	CONFIRMADO	2021	7	1
MS	BONITO	F	CONFIRMADO	2021	9	1
MS	BONITO	F	CONFIRMADO	2021	11	2
MS	BONITO	F	CONFIRMADO	2021	12	1
MS	BONITO	F	CONFIRMADO	2021	14	3
MS	BONITO	F	CONFIRMADO	2021	15	5
MS	BONITO	F	CONFIRMADO	2021	16	1
MS	BONITO	F	CONFIRMADO	2022	16	2
MS	BONITO	F	CONFIRMADO	2022	17	8
MS	BONITO	F	CONFIRMADO	2022	18	6
MS	BONITO	F	CONFIRMADO	2022	19	2
MS	BONITO	F	CONFIRMADO	2022	21	3
MS	BONITO	F	CONFIRMADO	2022	22	2
MS	BONITO	F	CONFIRMADO	2022	23	3
MS	BONITO	F	CONFIRMADO	2022	24	3
MS	BONITO	F	CONFIRMADO	2022	25	4
MS	BONITO	F	CONFIRMADO	2022	26	3
MS	BONITO	F	CONFIRMADO	2022	27	3
MS	BONITO	F	CONFIRMADO	2022	28	1
MS	BONITO	F	CONFIRMADO	2015	40	1
MS	BONITO	F	CONFIRMADO	2015	42	1
MS	BONITO	F	CONFIRMADO	2015	45	1
MS	BONITO	F	CONFIRMADO	2016	1	2
MS	BONITO	F	CONFIRMADO	2016	4	2
MS	BONITO	F	CONFIRMADO	2016	5	1
MS	BONITO	F	CONFIRMADO	2016	6	1
MS	BONITO	F	CONFIRMADO	2016	10	2
MS	BONITO	F	CONFIRMADO	2017	1	1
MS	BONITO	F	CONFIRMADO	2019	19	1
MS	BONITO	F	CONFIRMADO	2019	20	3
MS	BONITO	F	CONFIRMADO	2019	50	1
MS	BONITO	F	CONFIRMADO	2019	52	1
MS	BONITO	F	CONFIRMADO	2020	2	1
MS	BONITO	F	CONFIRMADO	2020	11	1
MS	BONITO	F	CONFIRMADO	2014	5	1
MS	BRASILANDIA	F	CONFIRMADO	2010	2	1
MS	BRASILANDIA	F	CONFIRMADO	2010	3	3
MS	BRASILANDIA	F	CONFIRMADO	2010	4	3
MS	BRASILANDIA	F	CONFIRMADO	2010	5	1
MS	BRASILANDIA	F	CONFIRMADO	2010	6	5
MS	BRASILANDIA	F	CONFIRMADO	2010	7	8
MS	BRASILANDIA	F	CONFIRMADO	2010	8	21
MS	BRASILANDIA	F	CONFIRMADO	2010	9	16
MS	BRASILANDIA	F	CONFIRMADO	2010	10	25
MS	BRASILANDIA	F	CONFIRMADO	2010	11	31
MS	BRASILANDIA	F	CONFIRMADO	2010	12	30
MS	BRASILANDIA	F	CONFIRMADO	2010	13	27
MS	BRASILANDIA	F	CONFIRMADO	2010	14	37
MS	BRASILANDIA	F	CONFIRMADO	2010	15	14
MS	BRASILANDIA	F	CONFIRMADO	2010	16	12
MS	BRASILANDIA	F	CONFIRMADO	2010	17	19
MS	BRASILANDIA	F	CONFIRMADO	2010	18	13
MS	BRASILANDIA	F	CONFIRMADO	2010	19	6
MS	BRASILANDIA	F	CONFIRMADO	2010	20	2
MS	BRASILANDIA	F	CONFIRMADO	2010	22	2
MS	BRASILANDIA	F	CONFIRMADO	2010	23	2
MS	BRASILANDIA	F	CONFIRMADO	2010	24	1
MS	BRASILANDIA	F	CONFIRMADO	2010	29	1
MS	BRASILANDIA	F	CONFIRMADO	2011	12	1
MS	BRASILANDIA	F	CONFIRMADO	2011	13	2
MS	BRASILANDIA	F	CONFIRMADO	2011	42	1
MS	BRASILANDIA	F	CONFIRMADO	2012	3	1
MS	BRASILANDIA	F	CONFIRMADO	2012	13	1
MS	BRASILANDIA	F	CONFIRMADO	2012	14	3
MS	BRASILANDIA	F	CONFIRMADO	2012	15	4
MS	BRASILANDIA	F	CONFIRMADO	2012	16	2
MS	BRASILANDIA	F	CONFIRMADO	2012	17	2
MS	BRASILANDIA	F	CONFIRMADO	2012	18	1
MS	BRASILANDIA	F	CONFIRMADO	2012	19	1
MS	BRASILANDIA	F	CONFIRMADO	2012	23	1
MS	BRASILANDIA	F	CONFIRMADO	2012	24	1
MS	BRASILANDIA	F	CONFIRMADO	2012	29	1
MS	BRASILANDIA	F	CONFIRMADO	2012	51	1
MS	BRASILANDIA	F	CONFIRMADO	2013	2	1
MS	BRASILANDIA	F	CONFIRMADO	2013	5	1
MS	BRASILANDIA	F	CONFIRMADO	2013	6	3
MS	BRASILANDIA	F	CONFIRMADO	2013	7	6
MS	BRASILANDIA	F	CONFIRMADO	2013	8	4
MS	BRASILANDIA	F	CONFIRMADO	2013	9	4
MS	BRASILANDIA	F	CONFIRMADO	2013	10	9
MS	BRASILANDIA	F	CONFIRMADO	2013	11	13
MS	BRASILANDIA	F	CONFIRMADO	2013	12	9
MS	BRASILANDIA	F	CONFIRMADO	2013	13	6
MS	BRASILANDIA	F	CONFIRMADO	2013	14	9
MS	BRASILANDIA	F	CONFIRMADO	2013	15	4
MS	BRASILANDIA	F	CONFIRMADO	2013	16	4
MS	BRASILANDIA	F	CONFIRMADO	2013	17	1
MS	BRASILANDIA	F	CONFIRMADO	2013	18	4
MS	BRASILANDIA	F	CONFIRMADO	2013	19	6
MS	BRASILANDIA	F	CONFIRMADO	2013	20	7
MS	BRASILANDIA	F	CONFIRMADO	2013	21	11
MS	BRASILANDIA	F	CONFIRMADO	2013	22	5
MS	BRASILANDIA	F	CONFIRMADO	2013	23	4
MS	BRASILANDIA	F	CONFIRMADO	2013	24	4
MS	BRASILANDIA	F	CONFIRMADO	2013	26	1
MS	BRASILANDIA	F	CONFIRMADO	2013	29	1
MS	BRASILANDIA	F	CONFIRMADO	2013	36	1
MS	BRASILANDIA	F	CONFIRMADO	2014	6	1
MS	BRASILANDIA	F	CONFIRMADO	2015	15	1
MS	BRASILANDIA	F	CONFIRMADO	2014	28	1
MS	BRASILANDIA	F	CONFIRMADO	2014	30	1
MS	BRASILANDIA	F	CONFIRMADO	2014	31	1
MS	BRASILANDIA	F	CONFIRMADO	2014	35	2
MS	BRASILANDIA	F	CONFIRMADO	2014	37	1
MS	BRASILANDIA	F	CONFIRMADO	2014	39	1
MS	BRASILANDIA	F	CONFIRMADO	2014	46	1
MS	BRASILANDIA	F	CONFIRMADO	2015	1	1
MS	BRASILANDIA	F	CONFIRMADO	2015	2	3
MS	BRASILANDIA	F	CONFIRMADO	2015	3	1
MS	BRASILANDIA	F	CONFIRMADO	2015	4	3
MS	BRASILANDIA	F	CONFIRMADO	2015	5	2
MS	BRASILANDIA	F	CONFIRMADO	2015	6	2
MS	BRASILANDIA	F	CONFIRMADO	2015	8	3
MS	BRASILANDIA	F	CONFIRMADO	2015	9	2
MS	BRASILANDIA	F	CONFIRMADO	2015	10	5
MS	BRASILANDIA	F	CONFIRMADO	2015	11	13
MS	BRASILANDIA	F	CONFIRMADO	2015	12	7
MS	BRASILANDIA	F	CONFIRMADO	2015	14	10
MS	BRASILANDIA	F	CONFIRMADO	2015	15	5
MS	BRASILANDIA	F	CONFIRMADO	2015	16	7
MS	BRASILANDIA	F	CONFIRMADO	2015	17	4
MS	BRASILANDIA	F	CONFIRMADO	2015	18	5
MS	BRASILANDIA	F	CONFIRMADO	2015	19	2
MS	BRASILANDIA	F	CONFIRMADO	2015	20	2
MS	BRASILANDIA	F	CONFIRMADO	2015	21	3
MS	BRASILANDIA	F	CONFIRMADO	2015	22	1
MS	BRASILANDIA	F	CONFIRMADO	2015	26	1
MS	BRASILANDIA	F	CONFIRMADO	2016	6	1
MS	BRASILANDIA	F	CONFIRMADO	2016	8	1
MS	BRASILANDIA	F	CONFIRMADO	2016	10	1
MS	BRASILANDIA	F	CONFIRMADO	2016	11	1
MS	BRASILANDIA	F	CONFIRMADO	2016	12	1
MS	BRASILANDIA	F	CONFIRMADO	2018	46	1
MS	BRASILANDIA	F	CONFIRMADO	2018	47	1
MS	BRASILANDIA	F	CONFIRMADO	2018	48	1
MS	BRASILANDIA	F	CONFIRMADO	2018	49	5
MS	BRASILANDIA	F	CONFIRMADO	2019	2	1
MS	BRASILANDIA	F	CONFIRMADO	2019	4	2
MS	BRASILANDIA	F	CONFIRMADO	2019	5	1
MS	BRASILANDIA	F	CONFIRMADO	2019	8	2
MS	BRASILANDIA	F	CONFIRMADO	2019	9	4
MS	BRASILANDIA	F	CONFIRMADO	2019	10	1
MS	BRASILANDIA	F	CONFIRMADO	2019	11	1
MS	BRASILANDIA	F	CONFIRMADO	2019	14	2
MS	BRASILANDIA	F	CONFIRMADO	2019	15	2
MS	BRASILANDIA	F	CONFIRMADO	2019	16	2
MS	BRASILANDIA	F	CONFIRMADO	2019	17	1
MS	BRASILANDIA	F	CONFIRMADO	2019	18	1
MS	BRASILANDIA	F	CONFIRMADO	2019	24	1
MS	BRASILANDIA	F	CONFIRMADO	2019	27	1
MS	BRASILANDIA	F	CONFIRMADO	2019	47	1
MS	BRASILANDIA	F	CONFIRMADO	2019	49	1
MS	BRASILANDIA	F	CONFIRMADO	2019	50	1
MS	BRASILANDIA	F	CONFIRMADO	2019	51	1
MS	BRASILANDIA	F	CONFIRMADO	2019	52	4
MS	BRASILANDIA	F	CONFIRMADO	2020	1	7
MS	BRASILANDIA	F	CONFIRMADO	2020	2	9
MS	BRASILANDIA	F	CONFIRMADO	2020	3	26
MS	BRASILANDIA	F	CONFIRMADO	2020	4	28
MS	BRASILANDIA	F	CONFIRMADO	2020	5	44
MS	BRASILANDIA	F	CONFIRMADO	2020	6	37
MS	BRASILANDIA	F	CONFIRMADO	2020	7	14
MS	BRASILANDIA	F	CONFIRMADO	2020	8	19
MS	BRASILANDIA	F	CONFIRMADO	2020	9	17
MS	BRASILANDIA	F	CONFIRMADO	2020	10	5
MS	BRASILANDIA	F	CONFIRMADO	2020	11	15
MS	BRASILANDIA	F	CONFIRMADO	2020	12	9
MS	BRASILANDIA	F	CONFIRMADO	2020	13	6
MS	BRASILANDIA	F	CONFIRMADO	2020	14	6
MS	BRASILANDIA	F	CONFIRMADO	2020	15	4
MS	BRASILANDIA	F	CONFIRMADO	2020	16	4
MS	BRASILANDIA	F	CONFIRMADO	2020	17	5
MS	BRASILANDIA	F	CONFIRMADO	2020	18	2
MS	BRASILANDIA	F	CONFIRMADO	2020	19	5
MS	BRASILANDIA	F	CONFIRMADO	2020	20	1
MS	BRASILANDIA	F	CONFIRMADO	2020	21	5
MS	BRASILANDIA	F	CONFIRMADO	2020	22	1
MS	BRASILANDIA	F	CONFIRMADO	2020	26	1
MS	BRASILANDIA	F	CONFIRMADO	2020	32	1
MS	BRASILANDIA	F	CONFIRMADO	2020	45	1
MS	BRASILANDIA	F	CONFIRMADO	2020	47	2
MS	BRASILANDIA	F	CONFIRMADO	2020	51	1
MS	BRASILANDIA	F	CONFIRMADO	2020	52	1
MS	BRASILANDIA	F	CONFIRMADO	2021	1	2
MS	BRASILANDIA	F	CONFIRMADO	2021	3	1
MS	BRASILANDIA	F	CONFIRMADO	2021	4	2
MS	BRASILANDIA	F	CONFIRMADO	2021	5	2
MS	BRASILANDIA	F	CONFIRMADO	2021	7	3
MS	BRASILANDIA	F	CONFIRMADO	2021	8	5
MS	BRASILANDIA	F	CONFIRMADO	2021	9	3
MS	BRASILANDIA	F	CONFIRMADO	2021	10	3
MS	BRASILANDIA	F	CONFIRMADO	2021	11	5
MS	BRASILANDIA	F	CONFIRMADO	2021	12	2
MS	BRASILANDIA	F	CONFIRMADO	2021	13	6
MS	BRASILANDIA	F	CONFIRMADO	2021	14	5
MS	BRASILANDIA	F	CONFIRMADO	2021	15	4
MS	BRASILANDIA	F	CONFIRMADO	2021	16	1
MS	BRASILANDIA	F	CONFIRMADO	2021	17	1
MS	BRASILANDIA	F	CONFIRMADO	2021	19	1
MS	BRASILANDIA	F	CONFIRMADO	2021	20	6
MS	BRASILANDIA	F	CONFIRMADO	2021	21	5
MS	BRASILANDIA	F	CONFIRMADO	2022	9	2
MS	BRASILANDIA	F	CONFIRMADO	2022	11	1
MS	BRASILANDIA	F	CONFIRMADO	2022	14	1
MS	BRASILANDIA	F	CONFIRMADO	2022	15	1
MS	BRASILANDIA	F	CONFIRMADO	2022	18	1
MS	BRASILANDIA	F	CONFIRMADO	2022	19	2
MS	BRASILANDIA	F	CONFIRMADO	2018	50	1
MS	CAARAPO	F	CONFIRMADO	2010	1	1
MS	CAARAPO	F	CONFIRMADO	2010	2	3
MS	CAARAPO	F	CONFIRMADO	2010	3	5
MS	CAARAPO	F	CONFIRMADO	2010	4	13
MS	CAARAPO	F	CONFIRMADO	2010	5	6
MS	CAARAPO	F	CONFIRMADO	2010	6	17
MS	CAARAPO	F	CONFIRMADO	2010	7	39
MS	CAARAPO	F	CONFIRMADO	2010	8	23
MS	CAARAPO	F	CONFIRMADO	2010	9	31
MS	CAARAPO	F	CONFIRMADO	2010	10	28
MS	CAARAPO	F	CONFIRMADO	2010	11	49
MS	CAARAPO	F	CONFIRMADO	2010	12	39
